"","time.abs","altitude","qv","rh","temp","theta"
"5081",64799.999,0.572750091552734,1.24439489841461,55.2562561035156,-7.96336936950684,270.877838134766
"5082",64799.999,0.64002513885498,1.19090127944946,55.1808700561523,-8.6201868057251,270.877899169922
"5083",64799.999,0.71402770280838,1.14531576633453,55.6288833618164,-9.34269332885742,270.877960205078
"5084",64799.999,0.795430541038513,1.12562394142151,57.5994606018066,-10.1374607086182,270.877990722656
"5085",64799.999,0.884973645210266,1.11137247085571,60.2545585632324,-11.0116186141968,270.878143310547
"5086",64799.999,0.983471035957336,1.09745490550995,62.9316024780273,-11.8727045059204,270.982360839844
"5087",64799.999,1.09181821346283,1.06776463985443,64.603759765625,-12.7136669158936,271.207824707031
"5088",64799.999,1.21100008487701,1.0380038022995,66.6701431274414,-13.6414775848389,271.454010009766
"5089",64799.999,1.34210014343262,0.958735644817352,65.0623931884766,-14.5232257843018,271.871643066406
"5090",64799.999,1.48631024360657,0.831267297267914,59.8067359924316,-15.4601364135742,272.368286132812
"5091",64799.999,1.64494132995605,0.695139229297638,53.1571807861328,-16.4434471130371,272.967864990234
"5092",64799.999,1.81943547725677,0.605307281017303,50.4338111877441,-17.7394027709961,273.402923583984
"5093",64799.999,2.01137900352478,0.540023684501648,49.8755264282227,-19.2511692047119,273.792236328125
"5094",64799.999,2.2225170135498,0.40899133682251,42.2599983215332,-20.8798007965088,274.260986328125
"5095",64799.999,2.45476889610291,0.281296104192734,32.7200126647949,-22.5901985168457,274.869567871094
"5096",64799.999,2.71024608612061,0.263618648052216,35.8578567504883,-24.7387142181396,275.2509765625
"5097",64799.999,2.99127101898193,0.200883969664574,32.8490943908691,-27.1886043548584,275.578582763672
"5098",64799.999,3.30039834976196,0.188993290066719,38.0181922912598,-29.8761901855469,275.951416015625
"5099",64799.999,3.64043831825256,0.217044666409492,55.9186058044434,-32.965763092041,276.214721679688
"5100",64799.999,4.01448249816895,0.202073290944099,67.5413360595703,-36.1515502929688,276.755126953125
"5101",64799.999,4.42593097686768,0.1749656945467,74.8697204589844,-39.1740798950195,277.926696777344
"5102",64799.999,4.87852430343628,0.122096426784992,65.8133087158203,-42.0216064453125,279.811218261719
"5103",64799.999,5.37637710571289,0.0810520499944687,59.6852226257324,-45.6050605773926,281.374176025391
"5104",64799.999,5.92401504516602,0.0571518987417221,62.3540954589844,-49.853832244873,282.748382568359
"5105",64799.999,6.52641677856445,0.0317847393453121,52.0793075561523,-54.1223831176758,284.818237304688
"5106",64799.999,7.18905878067017,0.00741358567029238,15.279052734375,-56.8668594360352,289.735137939453
"5107",64799.999,7.91796493530273,0.00591137679293752,11.6970024108887,-57.4694328308105,298.60693359375
"5108",64799.999,8.71976184844971,0.00460891565307975,6.80041408538818,-56.1135215759277,311.555511474609
"5109",64799.999,9.60173797607422,0.00363660743460059,3.66555118560791,-54.1044082641602,327.106353759766
"5110",64799.999,10.5719118118286,0.00468254461884499,3.54010057449341,-52.9541168212891,343.316741943359
"5111",64799.999,11.639102935791,0.00488777738064528,3.13743042945862,-52.9694557189941,359.928497314453
"5112",64799.999,12.8130130767822,0.00509315263479948,2.95621204376221,-53.6574821472168,378.006988525391
"5113",64799.999,14.1043138504028,0.00556457135826349,2.83096241950989,-54.2375564575195,399.327972412109
"5114",64799.999,15.5247449874878,0.00619286065921187,2.74629902839661,-54.9403877258301,424.1220703125
"5115",64799.999,17.0872192382812,0.00666083907708526,2.56568837165833,-55.7984237670898,453.108215332031
"5116",65099.999,0,2.43603467941284,67.7292633056641,-0.809608280658722,272.437683105469
"5117",65099.999,0.00999999977648258,2.0010507106781,62.7476272583008,-2.45051383972168,270.893646240234
"5118",65099.999,0.0209999997168779,1.85091769695282,59.0060005187988,-2.68837094306946,270.763092041016
"5119",65099.999,0.033100001513958,1.78087389469147,56.878002166748,-2.732262134552,270.837493896484
"5120",65099.999,0.0464100018143654,1.7307186126709,55.517391204834,-2.81235218048096,270.887390136719
"5121",65099.999,0.0610510036349297,1.68639194965363,54.3681335449219,-2.9038097858429,270.939025878906
"5122",65099.999,0.0771561041474342,1.64687943458557,53.3373641967773,-2.99162721633911,271.008636474609
"5123",65099.999,0.0948717147111893,1.6217645406723,52.9846534729004,-3.13828492164612,271.035064697266
"5124",65099.999,0.114358887076378,1.60803556442261,53.1664237976074,-3.33078527450562,271.032836914062
"5125",65099.999,0.135794773697853,1.58696365356445,53.2148857116699,-3.55521082878113,271.017639160156
